职位标题,职位链接
"1688-HRBP-for AI
【
杭州-滨江区
】
40-70k·16薪
3年以上
统招本科",https://www.liepin.com/job/1976756351.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_76756351%3A1%3A182e60d8-3117-409e-8135-7ad525fd1377&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=0&skId=rsi573g08nonwt3og6buutnz40vjevjb&fkId=rsi573g08nonwt3og6buutnz40vjevjb&ckId=rsi573g08nonwt3og6buutnz40vjevjb&sfrom=search_job_pc&curPage=1&pageSize=40&index=0
"有点卷但薪资超高/AI 与数据产品经理
【
上海
】
60-90k·16薪
经验不限
统招本科",https://www.liepin.com/a/70110851.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_70110851%3A1%3A182e60d8-3117-409e-8135-7ad525fd1377&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=1&skId=rsi573g08nonwt3og6buutnz40vjevjb&fkId=rsi573g08nonwt3og6buutnz40vjevjb&ckId=rsi573g08nonwt3og6buutnz40vjevjb&sfrom=search_job_pc&curPage=1&pageSize=40&index=1
"AI智能硬件项目经理
【
深圳-南山区
】
20-30k
5-10年
本科",https://www.liepin.com/job/1979044525.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_79044525%3A1%3A182e60d8-3117-409e-8135-7ad525fd1377&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=2&skId=rsi573g08nonwt3og6buutnz40vjevjb&fkId=rsi573g08nonwt3og6buutnz40vjevjb&ckId=rsi573g08nonwt3og6buutnz40vjevjb&sfrom=search_job_pc&curPage=1&pageSize=40&index=2
"AI产品经理（企业运营、研发提效方向）
【
南京-雨花台区
】
薪资面议
3年以上
统招本科",https://www.liepin.com/job/1978296203.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_78296203%3A1%3A182e60d8-3117-409e-8135-7ad525fd1377&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=3&skId=rsi573g08nonwt3og6buutnz40vjevjb&fkId=rsi573g08nonwt3og6buutnz40vjevjb&ckId=rsi573g08nonwt3og6buutnz40vjevjb&sfrom=search_job_pc&curPage=1&pageSize=40&index=3
"高级AI产品经理
【
上海-徐汇区
】
70-100k
5-10年
本科",https://www.liepin.com/job/1977651421.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_77651421%3A1%3A182e60d8-3117-409e-8135-7ad525fd1377&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=4&skId=rsi573g08nonwt3og6buutnz40vjevjb&fkId=rsi573g08nonwt3og6buutnz40vjevjb&ckId=rsi573g08nonwt3og6buutnz40vjevjb&sfrom=search_job_pc&curPage=1&pageSize=40&index=4
"AI产品经理
【
北京-朝阳区
】
40-60k
10年以下
本科",https://www.liepin.com/job/1977410733.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_77410733%3A1%3A182e60d8-3117-409e-8135-7ad525fd1377&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=5&skId=rsi573g08nonwt3og6buutnz40vjevjb&fkId=rsi573g08nonwt3og6buutnz40vjevjb&ckId=rsi573g08nonwt3og6buutnz40vjevjb&sfrom=search_job_pc&curPage=1&pageSize=40&index=5
"销售总监/AI+智造/新兴产品线
【
上海-长宁区
】
薪资面议
8年以上
统招本科",https://www.liepin.com/job/1977994111.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_77994111%3A1%3A182e60d8-3117-409e-8135-7ad525fd1377&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=6&skId=rsi573g08nonwt3og6buutnz40vjevjb&fkId=rsi573g08nonwt3og6buutnz40vjevjb&ckId=rsi573g08nonwt3og6buutnz40vjevjb&sfrom=search_job_pc&curPage=1&pageSize=40&index=6
"数据与AI负责人
【
大连-中山区
】
30-40k
8年以上
本科",https://www.liepin.com/job/1979120321.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_79120321%3A1%3A182e60d8-3117-409e-8135-7ad525fd1377&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=8&skId=rsi573g08nonwt3og6buutnz40vjevjb&fkId=rsi573g08nonwt3og6buutnz40vjevjb&ckId=rsi573g08nonwt3og6buutnz40vjevjb&sfrom=search_job_pc&curPage=1&pageSize=40&index=8
"AI视觉设计师（母婴玩具方向）
【
北京-通州区
】
15-30k·19薪
3年以上
统招本科",https://www.liepin.com/job/1979099265.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_79099265%3A1%3A182e60d8-3117-409e-8135-7ad525fd1377&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=9&skId=rsi573g08nonwt3og6buutnz40vjevjb&fkId=rsi573g08nonwt3og6buutnz40vjevjb&ckId=rsi573g08nonwt3og6buutnz40vjevjb&sfrom=search_job_pc&curPage=1&pageSize=40&index=9
"资深AI产品经理（海外智能体产品）
【
深圳-南山区
】
30-50k
2年以上
硕士",https://www.liepin.com/job/1978213797.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_78213797%3A1%3A182e60d8-3117-409e-8135-7ad525fd1377&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=10&skId=rsi573g08nonwt3og6buutnz40vjevjb&fkId=rsi573g08nonwt3og6buutnz40vjevjb&ckId=rsi573g08nonwt3og6buutnz40vjevjb&sfrom=search_job_pc&curPage=1&pageSize=40&index=10
"数字化产品经理岗（AI方向）
【
深圳-福田区
】
11-20k
经验不限
统招本科",https://www.liepin.com/job/1969948509.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_69948509%3A1%3A182e60d8-3117-409e-8135-7ad525fd1377&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=11&skId=rsi573g08nonwt3og6buutnz40vjevjb&fkId=rsi573g08nonwt3og6buutnz40vjevjb&ckId=rsi573g08nonwt3og6buutnz40vjevjb&sfrom=search_job_pc&curPage=1&pageSize=40&index=11
"AI产品经理 (MJ003141)
【
上海-青浦区
】
15-25k·13薪
3-10年
统招本科",https://www.liepin.com/job/1978706581.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_78706581%3A1%3A182e60d8-3117-409e-8135-7ad525fd1377&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=12&skId=rsi573g08nonwt3og6buutnz40vjevjb&fkId=rsi573g08nonwt3og6buutnz40vjevjb&ckId=rsi573g08nonwt3og6buutnz40vjevjb&sfrom=search_job_pc&curPage=1&pageSize=40&index=12
"AI产品经理
【
北京-朝阳区
】
薪资面议
3-5年
硕士",https://www.liepin.com/job/1972107217.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_72107217%3A1%3A182e60d8-3117-409e-8135-7ad525fd1377&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=13&skId=rsi573g08nonwt3og6buutnz40vjevjb&fkId=rsi573g08nonwt3og6buutnz40vjevjb&ckId=rsi573g08nonwt3og6buutnz40vjevjb&sfrom=search_job_pc&curPage=1&pageSize=40&index=13
"AI行业销售经理（base上海、南京）
【
南京-雨花台区
】
15-45k
5-10年
本科",https://www.liepin.com/job/1978976495.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_78976495%3A1%3A182e60d8-3117-409e-8135-7ad525fd1377&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=14&skId=rsi573g08nonwt3og6buutnz40vjevjb&fkId=rsi573g08nonwt3og6buutnz40vjevjb&ckId=rsi573g08nonwt3og6buutnz40vjevjb&sfrom=search_job_pc&curPage=1&pageSize=40&index=14
"AI行业销售经理（base上海、南京）
【
上海-徐汇区
】
15-45k
5-10年
本科",https://www.liepin.com/job/1978976167.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_78976167%3A1%3A182e60d8-3117-409e-8135-7ad525fd1377&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=15&skId=rsi573g08nonwt3og6buutnz40vjevjb&fkId=rsi573g08nonwt3og6buutnz40vjevjb&ckId=rsi573g08nonwt3og6buutnz40vjevjb&sfrom=search_job_pc&curPage=1&pageSize=40&index=15
"AI销售专家（传媒/政务/企业/能源方向）
【
北京-朝阳区
】
40-60k·18薪
3-5年
统招本科",https://www.liepin.com/job/1978049797.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_78049797%3A1%3A182e60d8-3117-409e-8135-7ad525fd1377&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=16&skId=rsi573g08nonwt3og6buutnz40vjevjb&fkId=rsi573g08nonwt3og6buutnz40vjevjb&ckId=rsi573g08nonwt3og6buutnz40vjevjb&sfrom=search_job_pc&curPage=1&pageSize=40&index=16
"创新应用岗（AI应用工程师）
【
上海-浦东新区
】
15-26k·13薪
3年以上
统招本科",https://www.liepin.com/job/1975628547.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_75628547%3A1%3A182e60d8-3117-409e-8135-7ad525fd1377&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=17&skId=rsi573g08nonwt3og6buutnz40vjevjb&fkId=rsi573g08nonwt3og6buutnz40vjevjb&ckId=rsi573g08nonwt3og6buutnz40vjevjb&sfrom=search_job_pc&curPage=1&pageSize=40&index=17
"AI业务负责人（985本科，AI项目牵头人）
【
北京
】
100-180k
5-10年
硕士",https://www.liepin.com/a/71024909.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_71024909%3A1%3A182e60d8-3117-409e-8135-7ad525fd1377&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=18&skId=rsi573g08nonwt3og6buutnz40vjevjb&fkId=rsi573g08nonwt3og6buutnz40vjevjb&ckId=rsi573g08nonwt3og6buutnz40vjevjb&sfrom=search_job_pc&curPage=1&pageSize=40&index=18
"AI市场营销经理/专家（AI C端互联网产品）
【
北京
】
40-70k·20薪
5-10年
统招本科",https://www.liepin.com/a/68436815.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_68436815%3A1%3A182e60d8-3117-409e-8135-7ad525fd1377&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=19&skId=rsi573g08nonwt3og6buutnz40vjevjb&fkId=rsi573g08nonwt3og6buutnz40vjevjb&ckId=rsi573g08nonwt3og6buutnz40vjevjb&sfrom=search_job_pc&curPage=1&pageSize=40&index=19
"AI架构师/技术负责人（大模型&智能体方向）
【
深圳-光明区
】
70-100k·20薪
5年以上
硕士",https://www.liepin.com/job/1978673015.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_78673015%3A1%3A182e60d8-3117-409e-8135-7ad525fd1377&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=20&skId=rsi573g08nonwt3og6buutnz40vjevjb&fkId=rsi573g08nonwt3og6buutnz40vjevjb&ckId=rsi573g08nonwt3og6buutnz40vjevjb&sfrom=search_job_pc&curPage=1&pageSize=40&index=20
